,Odour,OdourCS,Experiment,Fly ID,file,Time_s,calcium_zscore,TrainingOdour,OdourOnset,TimeFromOdourOnset_s
724,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,87.88867434582862,-0.1435422530851982,MCH,94.0,-6.111325654171381
725,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,88.1550036620281,0.2313463133111165,MCH,94.0,-5.8449963379719065
726,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,88.42133297822758,0.2001207574815647,MCH,94.0,-5.578667021772418
727,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,88.68766229442706,-0.3900119316232906,MCH,94.0,-5.3123377055729435
728,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,88.95399161062655,-0.0121523900121243,MCH,94.0,-5.046008389373455
729,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,89.22032092682602,-1.0333190138592392,MCH,94.0,-4.77967907317398
730,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,89.4866502430255,-0.0768468911191685,MCH,94.0,-4.513349756974506
731,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,89.75297955922498,0.1581026794429703,MCH,94.0,-4.247020440775017
732,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,90.01930887542446,-0.3415062138298145,MCH,94.0,-3.980691124575543
733,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,90.28563819162396,0.5000679898869648,MCH,94.0,-3.7143618083760543
734,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,90.55196750782342,-1.1022577652732182,MCH,94.0,-3.44803249217658
735,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,90.81829682402292,0.0199826480260508,MCH,94.0,-3.1817031759770913
736,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,91.08462614022238,-1.111595115948461,MCH,94.0,-2.915373859777617
737,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,91.35095545642189,-0.146816389036257,MCH,94.0,-2.649044543578128
738,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,91.61728477262136,-0.0715718943091298,MCH,94.0,-2.382715227378654
739,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,91.88361408882082,0.3495183682854683,MCH,94.0,-2.1163859111791794
740,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,92.14994340502032,0.1600429081547089,MCH,94.0,-1.8500565949796908
741,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,92.41627272121978,0.5489981327111321,MCH,94.0,-1.5837272787802164
742,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,92.68260203741929,0.0796446809120265,MCH,94.0,-1.3173979625807275
743,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,92.94893135361876,-0.31276657603718,MCH,94.0,-1.0510686463812533
744,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,93.21526066981824,-0.4744725127311736,MCH,94.0,-0.7847393301817647
745,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,93.48158998601772,-0.3258631198414197,MCH,94.0,-0.5184100139822903
746,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,93.74791930221718,0.0755216948995813,MCH,94.0,-0.2520806977828158
747,BA,BA,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,94.01424861841669,0.3968720752813496,MCH,94.0,0.0142486184166727
748,BA,BA,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,94.28057793461616,0.3025890863202817,MCH,94.0,0.2805779346161472
749,BA,BA,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,94.54690725081564,1.0265369243878883,MCH,94.0,0.5469072508156358
750,BA,BA,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,94.81323656701512,0.8137180875690202,MCH,94.0,0.8132365670151103
751,BA,BA,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,95.0795658832146,0.4496220433817507,MCH,94.0,1.079565883214599
752,BA,BA,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,95.34589519941407,1.3754749317646937,MCH,94.0,1.345895199414073
753,BA,BA,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,95.61222451561356,1.4837033145913832,MCH,94.0,1.612224515613562
754,BA,BA,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,95.87855383181304,1.2724002814535595,MCH,94.0,1.8785538318130364
755,BA,BA,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,96.14488314801252,1.3045353194917388,MCH,94.0,2.144883148012511
756,BA,BA,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,96.411212464212,0.4017226470606944,MCH,94.0,2.4112124642119994
757,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,96.67754178041147,0.4905487427699963,MCH,94.0,2.677541780411474
758,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,96.94387109661096,1.077164767334828,MCH,94.0,2.9438710966109625
759,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,97.21020041281044,0.6278199241255277,MCH,94.0,3.210200412810437
760,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,97.47652972900993,0.8309376173857022,MCH,94.0,3.4765297290099255
761,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,97.7428590452094,1.064674545003007,MCH,94.0,3.7428590452094
762,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,98.00918836140887,0.5738573130802883,MCH,94.0,4.009188361408874
763,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,98.27551767760836,0.6920900002018823,MCH,94.0,4.275517677608363
764,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,98.54184699380784,0.0051277719518023,MCH,94.0,4.541846993807837
765,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,98.80817631000733,0.1094150652077705,MCH,94.0,4.808176310007326
766,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,99.0745056262068,-0.06672132252978,MCH,94.0,5.0745056262068005
767,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,99.34083494240627,0.0836464026299883,MCH,94.0,5.340834942406289
768,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,99.60716425860576,0.5583961155336196,MCH,94.0,5.6071642586057635
769,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,99.87349357480524,0.7657580591007218,MCH,94.0,5.873493574805252
770,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,100.13982289100473,0.6678371413051432,MCH,94.0,6.139822891004727
771,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,100.4061522072042,0.0247725876581567,MCH,94.0,6.406152207204201
772,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,100.67248152340368,-0.2255775483034086,MCH,94.0,6.67248152340369
773,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,100.93881083960316,0.2175828158872203,MCH,94.0,6.938810839603164
774,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,101.20514015580264,0.1943000713463502,MCH,94.0,7.205140155802653
775,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,101.47146947200213,0.5790716777430884,MCH,94.0,7.471469472002127
776,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,101.73779878820162,0.1807184703641797,MCH,94.0,7.737798788201616
777,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,102.00412810440108,0.3592801439914069,MCH,94.0,8.00412810440109
778,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,102.27045742060058,0.1694408909771957,MCH,94.0,8.270457420600579
779,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,102.53678673680004,0.4774521989657597,MCH,94.0,8.536786736800053
780,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,102.80311605299951,0.2470500394467549,MCH,94.0,8.803116052999528
781,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,103.06944536919902,0.7196776271969201,MCH,94.0,9.069445369199016
782,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,103.33577468539848,0.8912666038913365,MCH,94.0,9.33577468539849
783,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,103.60210400159798,0.7833413818008577,MCH,94.0,9.60210400159798
784,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,103.86843331779744,0.8794433351791766,MCH,94.0,9.868433317797454
785,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,104.13476263399694,0.5662782946750574,MCH,94.0,10.134762633996942
786,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,104.40109195019642,0.8103226873234775,MCH,94.0,10.401091950196417
787,,,pre,058_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/058_MDN1-GCaMP7b/20251223_Exp 1_pre_8x.csv,104.66742126639588,0.9103657302725178,MCH,94.0,10.667421266395891
788,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,0.0,,MCH,9.0,-9.0
789,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,0.2663293161994806,,MCH,9.0,-8.733670683800518
790,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,0.5326586323989613,,MCH,9.0,-8.467341367601039
791,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,0.798987948598442,,MCH,9.0,-8.201012051401557
792,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,1.0653172647979223,-0.3066765708823676,MCH,9.0,-7.934682735202077
793,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,1.3316465809974032,0.0372284374717633,MCH,9.0,-7.668353419002597
794,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,1.597975897196884,0.0359284450666848,MCH,9.0,-7.402024102803116
795,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,1.864305213396365,0.5405991808489121,MCH,9.0,-7.1356947866036355
796,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,2.130634529595845,0.9368231817863956,MCH,9.0,-6.869365470404155
797,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,2.3969638457953257,1.1064607872070484,MCH,9.0,-6.603036154204674
798,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,2.6632931619948064,1.7144467088666029,MCH,9.0,-6.336706838005194
799,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,2.929622478194287,2.124491681689663,MCH,9.0,-6.070377521805713
800,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,3.195951794393768,2.298257333168548,MCH,9.0,-5.804048205606232
801,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,3.4622811105932487,1.5469757574544143,MCH,9.0,-5.537718889406751
802,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,3.72861042679273,0.9516932703497548,MCH,9.0,-5.271389573207271
803,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,3.99493974299221,0.541260580493601,MCH,9.0,-5.00506025700779
804,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,4.26126905919169,0.1594049166648853,MCH,9.0,-4.73873094080831
805,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,4.527598375391171,-0.1988456219137133,MCH,9.0,-4.472401624608829
806,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,4.7939276915906515,-0.4390933411260225,MCH,9.0,-4.2060723084093485
807,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,5.060257007790132,-0.3109642651306974,MCH,9.0,-3.939742992209868
808,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,5.326586323989613,-0.2924450750793969,MCH,9.0,-3.6734136760103873
809,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,5.592915640189093,-0.625950144192896,MCH,9.0,-3.407084359810906
810,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,5.859244956388574,-0.4783667958899857,MCH,9.0,-3.140755043611426
811,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,6.125574272588055,-0.3649937740365219,MCH,9.0,-2.874425727411946
812,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,6.391903588787536,-0.2904608761453286,MCH,9.0,-2.608096411212464
813,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,6.658232904987017,-0.60603973419932,MCH,9.0,-2.341767095012983
814,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,6.9245622211864974,-0.5838258288914795,MCH,9.0,-2.0754377788135026
815,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,7.190891537385978,-0.965658685835896,MCH,9.0,-1.809108462614022
816,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,7.457220853585459,-0.9075011308718368,MCH,9.0,-1.5427791464145413
817,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,7.723550169784939,-1.1661768125982492,MCH,9.0,-1.2764498302150606
818,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,7.98987948598442,-0.9564903183474432,MCH,9.0,-1.01012051401558
819,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,8.2562088021839,-1.1968292650969512,MCH,9.0,-0.7437911978160994
820,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,8.52253811838338,-1.462552274071948,MCH,9.0,-0.4774618816166196
821,,,pre,062_MDN1-GCaMP7b,/Volumes/ukme23/Projects/Moonwalker_Valence/rawdata/FA_favourite/After continous air pressure/Experimental group/062_MDN1-GCaMP7b/20251223_Exp 5_pre_8x.csv,8.788867434582862,-0.8406997667582197,MCH,9.0,-0.2111325654171381
