Recording,Date,compartment,Trapping,Time_ds,Frame,calcium_dff0,Time,RecNo
20231208_post-trapping,20231208,betap2,post,0.0,1.0,0.0016348322385426977,0.025000000000000005,0.0
20231208_post-trapping,20231208,betap2,post,1.0,4.0,0.08621399971749037,0.09999999999999999,0.0
20231208_post-trapping,20231208,betap2,post,2.0,8.0,0.037550771571567255,0.2,0.0
20231208_post-trapping,20231208,betap2,post,3.0,12.0,-0.06369351258528584,0.3,0.0
20231208_post-trapping,20231208,betap2,post,4.0,16.0,0.06302420440549461,0.4,0.0
20231208_post-trapping,20231208,betap2,post,5.0,20.0,0.004607185838517232,0.5,0.0
20231208_post-trapping,20231208,betap2,post,6.0,24.0,0.03591235227011793,0.6,0.0
20231208_post-trapping,20231208,betap2,post,7.0,28.0,0.042302308373152485,0.7000000000000001,0.0
20231208_post-trapping,20231208,betap2,post,8.0,32.0,0.04754077952465212,0.8,0.0
20231208_post-trapping,20231208,betap2,post,9.0,36.0,0.019837477353833382,0.9,0.0
20231208_post-trapping,20231208,betap2,post,10.0,40.0,-0.009930764777292822,1.0,0.0
20231208_post-trapping,20231208,betap2,post,11.0,44.0,-0.04092963379523762,1.0999999999999999,0.0
20231208_post-trapping,20231208,betap2,post,12.0,48.0,-0.015043575451395142,1.2,0.0
20231208_post-trapping,20231208,betap2,post,13.0,52.0,-0.049103606195167404,1.3,0.0
20231208_post-trapping,20231208,betap2,post,14.0,56.0,0.03910581997935876,1.4,0.0
20231208_post-trapping,20231208,betap2,post,15.0,60.0,-0.06514948253974488,1.5,0.0
20231208_post-trapping,20231208,betap2,post,16.0,64.0,-0.05754098228810298,1.6,0.0
20231208_post-trapping,20231208,betap2,post,17.0,68.0,-0.003723862158159156,1.7,0.0
20231208_post-trapping,20231208,betap2,post,18.0,72.0,-0.09168861288390692,1.8,0.0
20231208_post-trapping,20231208,betap2,post,19.0,76.0,-0.013057777426371634,1.9000000000000001,0.0
20231208_post-trapping,20231208,betap2,post,20.0,80.0,1.2773067712457862,2.0,0.0
20231208_post-trapping,20231208,betap2,post,21.0,84.0,2.1213488655422696,2.1,0.0
20231208_post-trapping,20231208,betap2,post,22.0,88.0,0.805922301272278,2.2,0.0
20231208_post-trapping,20231208,betap2,post,23.0,92.0,0.010796568487244418,2.3000000000000003,0.0
20231208_post-trapping,20231208,betap2,post,24.0,96.0,0.02543299341947629,2.4,0.0
20231208_post-trapping,20231208,betap2,post,25.0,100.0,-0.036075393718856597,2.5,0.0
20231208_post-trapping,20231208,betap2,post,26.0,104.0,0.053414802706065065,2.6,0.0
20231208_post-trapping,20231208,betap2,post,27.0,108.0,0.05968634797462894,2.6999999999999997,0.0
20231208_post-trapping,20231208,betap2,post,28.0,112.0,0.027694882012627597,2.8,0.0
20231208_post-trapping,20231208,betap2,post,29.0,116.0,0.02357104346111834,2.9,0.0
20231208_post-trapping,20231208,betap2,post,30.0,120.0,0.08353706906678156,3.0,0.0
20231208_post-trapping,20231208,betap2,post,31.0,124.0,-0.0038507309093775977,3.1,0.0
20231208_post-trapping,20231208,betap2,post,32.0,128.0,0.11515094945968052,3.2,0.0
20231208_post-trapping,20231208,betap2,post,33.0,132.0,0.098774006088114,3.3000000000000003,0.0
20231208_post-trapping,20231208,betap2,post,34.0,136.0,0.08077857993314683,3.4,0.0
20231208_post-trapping,20231208,betap2,post,35.0,140.0,0.11015896616769094,3.5,0.0
20231208_post-trapping,20231208,betap2,post,36.0,144.0,0.034806781723786,3.6,0.0
20231208_post-trapping,20231208,betap2,post,37.0,148.0,0.1939285901864829,3.6999999999999997,0.0
20231208_post-trapping,20231208,betap2,post,38.0,152.0,0.08574458533798215,3.8,0.0
20231208_post-trapping,20231208,betap2,post,39.0,156.0,0.013288633243320636,3.9,0.0
20231208_post-trapping,20231208,betap2,post,40.0,160.0,0.06159783715965315,4.0,0.0
20231208_post-trapping,20231208,betap2,post,41.0,164.0,0.010409920864483557,4.1000000000000005,0.0
20231208_post-trapping,20231208,betap2,post,42.0,168.0,0.027742004691651667,4.2,0.0
20231208_post-trapping,20231208,gamma1,post,0.0,1.0,-0.0034160226018738657,0.025000000000000005,0.0
20231208_post-trapping,20231208,gamma1,post,1.0,4.0,0.004947852378872815,0.09999999999999999,0.0
20231208_post-trapping,20231208,gamma1,post,2.0,8.0,-0.0068451269456451195,0.2,0.0
20231208_post-trapping,20231208,gamma1,post,3.0,12.0,0.007973532682200357,0.3,0.0
20231208_post-trapping,20231208,gamma1,post,4.0,16.0,-0.012379969743196773,0.4,0.0
20231208_post-trapping,20231208,gamma1,post,5.0,20.0,0.023540805539906933,0.5,0.0
20231208_post-trapping,20231208,gamma1,post,6.0,24.0,0.05077446021990004,0.6,0.0
20231208_post-trapping,20231208,gamma1,post,7.0,28.0,-0.04710904053862993,0.7000000000000001,0.0
20231208_post-trapping,20231208,gamma1,post,8.0,32.0,-0.02126205049974341,0.8,0.0
20231208_post-trapping,20231208,gamma1,post,9.0,36.0,0.019350428216051558,0.9,0.0
20231208_post-trapping,20231208,gamma1,post,10.0,40.0,-0.0008849165405964588,1.0,0.0
20231208_post-trapping,20231208,gamma1,post,11.0,44.0,0.012801117433953327,1.0999999999999999,0.0
20231208_post-trapping,20231208,gamma1,post,12.0,48.0,-0.015572758749469662,1.2,0.0
20231208_post-trapping,20231208,gamma1,post,13.0,52.0,-0.015653781150897623,1.3,0.0
20231208_post-trapping,20231208,gamma1,post,14.0,56.0,0.0053284888689147936,1.4,0.0
20231208_post-trapping,20231208,gamma1,post,15.0,60.0,-0.009842955798481897,1.5,0.0
20231208_post-trapping,20231208,gamma1,post,16.0,64.0,-0.023773744944012076,1.6,0.0
20231208_post-trapping,20231208,gamma1,post,17.0,68.0,-0.09026612904927367,1.7,0.0
20231208_post-trapping,20231208,gamma1,post,18.0,72.0,0.029779530449864432,1.8,0.0
20231208_post-trapping,20231208,gamma1,post,19.0,76.0,0.029887560318435053,1.9000000000000001,0.0
20231208_post-trapping,20231208,gamma1,post,20.0,80.0,1.6506706502680708,2.0,0.0
20231208_post-trapping,20231208,gamma1,post,21.0,84.0,2.8136231572151087,2.1,0.0
20231208_post-trapping,20231208,gamma1,post,22.0,88.0,1.1379710218317396,2.2,0.0
20231208_post-trapping,20231208,gamma1,post,23.0,92.0,0.05888682816288049,2.3000000000000003,0.0
20231208_post-trapping,20231208,gamma1,post,24.0,96.0,0.030635329564947855,2.4,0.0
20231208_post-trapping,20231208,gamma1,post,25.0,100.0,0.06558383603091529,2.5,0.0
20231208_post-trapping,20231208,gamma1,post,26.0,104.0,0.04869826118330713,2.6,0.0
20231208_post-trapping,20231208,gamma1,post,27.0,108.0,0.10253764693222629,2.6999999999999997,0.0
20231208_post-trapping,20231208,gamma1,post,28.0,112.0,0.08139333210955772,2.8,0.0
20231208_post-trapping,20231208,gamma1,post,29.0,116.0,0.11195228118149243,2.9,0.0
20231208_post-trapping,20231208,gamma1,post,30.0,120.0,0.0687968806375453,3.0,0.0
20231208_post-trapping,20231208,gamma1,post,31.0,124.0,0.07535716320317017,3.1,0.0
20231208_post-trapping,20231208,gamma1,post,32.0,128.0,0.16039270545192172,3.2,0.0
20231208_post-trapping,20231208,gamma1,post,33.0,132.0,0.15993695444388903,3.3000000000000003,0.0
20231208_post-trapping,20231208,gamma1,post,34.0,136.0,0.1868895626689288,3.4,0.0
20231208_post-trapping,20231208,gamma1,post,35.0,140.0,0.14375779365873131,3.5,0.0
20231208_post-trapping,20231208,gamma1,post,36.0,144.0,0.270066653584925,3.6,0.0
20231208_post-trapping,20231208,gamma1,post,37.0,148.0,0.31869866207539754,3.6999999999999997,0.0
20231208_post-trapping,20231208,gamma1,post,38.0,152.0,0.30897259797064236,3.8,0.0
20231208_post-trapping,20231208,gamma1,post,39.0,156.0,0.27429669812614627,3.9,0.0
20231208_post-trapping,20231208,gamma1,post,40.0,160.0,0.24345079471582043,4.0,0.0
20231208_post-trapping,20231208,gamma1,post,41.0,164.0,0.192442973100141,4.1000000000000005,0.0
20231208_post-trapping,20231208,gamma1,post,42.0,168.0,0.21488280236230964,4.2,0.0
20231208_post-trapping,20231208,gamma2,post,0.0,1.0,-0.0028201635444916238,0.025000000000000005,0.0
20231208_post-trapping,20231208,gamma2,post,1.0,4.0,0.00741550072334,0.09999999999999999,0.0
20231208_post-trapping,20231208,gamma2,post,2.0,8.0,0.031200328017333835,0.2,0.0
20231208_post-trapping,20231208,gamma2,post,3.0,12.0,-0.01367076113073947,0.3,0.0
20231208_post-trapping,20231208,gamma2,post,4.0,16.0,-0.004405501312486027,0.4,0.0
20231208_post-trapping,20231208,gamma2,post,5.0,20.0,-0.0004953188697051081,0.5,0.0
20231208_post-trapping,20231208,gamma2,post,6.0,24.0,0.009724476151199646,0.6,0.0
20231208_post-trapping,20231208,gamma2,post,7.0,28.0,0.032937217093479965,0.7000000000000001,0.0
20231208_post-trapping,20231208,gamma2,post,8.0,32.0,-0.022210796364434994,0.8,0.0
20231208_post-trapping,20231208,gamma2,post,9.0,36.0,-0.011881503539734828,0.9,0.0
20231208_post-trapping,20231208,gamma2,post,10.0,40.0,0.018698535288345107,1.0,0.0
20231208_post-trapping,20231208,gamma2,post,11.0,44.0,-4.304533228923398e-05,1.0999999999999999,0.0
20231208_post-trapping,20231208,gamma2,post,12.0,48.0,-0.004460250214383721,1.2,0.0
20231208_post-trapping,20231208,gamma2,post,13.0,52.0,-0.007009644733185549,1.3,0.0
20231208_post-trapping,20231208,gamma2,post,14.0,56.0,0.007458347690042544,1.4,0.0
20231208_post-trapping,20231208,gamma2,post,15.0,60.0,-0.012401221376589833,1.5,0.0
20231208_post-trapping,20231208,gamma2,post,16.0,64.0,-0.01767615905508164,1.6,0.0
20231208_post-trapping,20231208,gamma2,post,17.0,68.0,-0.007430179776747536,1.7,0.0
20231208_post-trapping,20231208,gamma2,post,18.0,72.0,0.002107237626301761,1.8,0.0
20231208_post-trapping,20231208,gamma2,post,19.0,76.0,-0.020014492589756072,1.9000000000000001,0.0
20231208_post-trapping,20231208,gamma2,post,20.0,80.0,1.5505847123213,2.0,0.0
20231208_post-trapping,20231208,gamma2,post,21.0,84.0,2.7904688112763694,2.1,0.0
20231208_post-trapping,20231208,gamma2,post,22.0,88.0,1.136673492426501,2.2,0.0
20231208_post-trapping,20231208,gamma2,post,23.0,92.0,-0.012797952549761682,2.3000000000000003,0.0
20231208_post-trapping,20231208,gamma2,post,24.0,96.0,0.002528566132210153,2.4,0.0
20231208_post-trapping,20231208,gamma2,post,25.0,100.0,0.02994189673603302,2.5,0.0
20231208_post-trapping,20231208,gamma2,post,26.0,104.0,0.05699658235930856,2.6,0.0
20231208_post-trapping,20231208,gamma2,post,27.0,108.0,0.048231203819251466,2.6999999999999997,0.0
20231208_post-trapping,20231208,gamma2,post,28.0,112.0,0.03518271553363208,2.8,0.0
20231208_post-trapping,20231208,gamma2,post,29.0,116.0,0.1068125288497949,2.9,0.0
20231208_post-trapping,20231208,gamma2,post,30.0,120.0,0.07302372829310166,3.0,0.0
20231208_post-trapping,20231208,gamma2,post,31.0,124.0,0.10741952754474775,3.1,0.0
20231208_post-trapping,20231208,gamma2,post,32.0,128.0,0.15010542139099098,3.2,0.0
20231208_post-trapping,20231208,gamma2,post,33.0,132.0,0.15204781721483993,3.3000000000000003,0.0
20231208_post-trapping,20231208,gamma2,post,34.0,136.0,0.19891049685223555,3.4,0.0
20231208_post-trapping,20231208,gamma2,post,35.0,140.0,0.1990128534949139,3.5,0.0
20231208_post-trapping,20231208,gamma2,post,36.0,144.0,0.23593265647027867,3.6,0.0
20231208_post-trapping,20231208,gamma2,post,37.0,148.0,0.2552137914864266,3.6999999999999997,0.0
20231208_post-trapping,20231208,gamma2,post,38.0,152.0,0.2477679408283388,3.8,0.0
20231208_post-trapping,20231208,gamma2,post,39.0,156.0,0.29158213813108264,3.9,0.0
20231208_post-trapping,20231208,gamma2,post,40.0,160.0,0.306727747398088,4.0,0.0
20231208_post-trapping,20231208,gamma2,post,41.0,164.0,0.1863571290707345,4.1000000000000005,0.0
20231208_post-trapping,20231208,gamma2,post,42.0,168.0,0.2042044776270396,4.2,0.0
20231208_post-trapping,20231208,gamma3,post,0.0,1.0,0.024881953493265274,0.025000000000000005,0.0
20231208_post-trapping,20231208,gamma3,post,1.0,4.0,0.01587427895814575,0.09999999999999999,0.0
20231208_post-trapping,20231208,gamma3,post,2.0,8.0,0.006757637727496002,0.2,0.0
20231208_post-trapping,20231208,gamma3,post,3.0,12.0,0.017964002099401077,0.3,0.0
20231208_post-trapping,20231208,gamma3,post,4.0,16.0,-0.0012170038585501918,0.4,0.0
20231208_post-trapping,20231208,gamma3,post,5.0,20.0,0.004167528050186979,0.5,0.0
20231208_post-trapping,20231208,gamma3,post,6.0,24.0,0.020775629598544555,0.6,0.0
20231208_post-trapping,20231208,gamma3,post,7.0,28.0,0.017107323144409586,0.7000000000000001,0.0
20231208_post-trapping,20231208,gamma3,post,8.0,32.0,0.010568604526437065,0.8,0.0
20231208_post-trapping,20231208,gamma3,post,9.0,36.0,0.024605952323665397,0.9,0.0
20231208_post-trapping,20231208,gamma3,post,10.0,40.0,-0.010583121471071922,1.0,0.0
20231208_post-trapping,20231208,gamma3,post,11.0,44.0,-0.0012270402647174272,1.0999999999999999,0.0
20231208_post-trapping,20231208,gamma3,post,12.0,48.0,0.02865994352908534,1.2,0.0
20231208_post-trapping,20231208,gamma3,post,13.0,52.0,-0.06470372484188854,1.3,0.0
20231208_post-trapping,20231208,gamma3,post,14.0,56.0,0.001168076378484706,1.4,0.0
20231208_post-trapping,20231208,gamma3,post,15.0,60.0,0.02244095613615556,1.5,0.0
20231208_post-trapping,20231208,gamma3,post,16.0,64.0,-0.03374786379127222,1.6,0.0
20231208_post-trapping,20231208,gamma3,post,17.0,68.0,0.003576096972473223,1.7,0.0
20231208_post-trapping,20231208,gamma3,post,18.0,72.0,-0.013415538668704841,1.8,0.0
20231208_post-trapping,20231208,gamma3,post,19.0,76.0,-0.05928048108079198,1.9000000000000001,0.0
20231208_post-trapping,20231208,gamma3,post,20.0,80.0,1.4502150792880566,2.0,0.0
20231208_post-trapping,20231208,gamma3,post,21.0,84.0,2.654094186116012,2.1,0.0
20231208_post-trapping,20231208,gamma3,post,22.0,88.0,0.9712806445308351,2.2,0.0
20231208_post-trapping,20231208,gamma3,post,23.0,92.0,0.0064794858994317766,2.3000000000000003,0.0
20231208_post-trapping,20231208,gamma3,post,24.0,96.0,0.014867770796800128,2.4,0.0
20231208_post-trapping,20231208,gamma3,post,25.0,100.0,-0.0689871196168459,2.5,0.0
20231208_post-trapping,20231208,gamma3,post,26.0,104.0,0.025070494551978805,2.6,0.0
20231208_post-trapping,20231208,gamma3,post,27.0,108.0,0.100208766209356,2.6999999999999997,0.0
20231208_post-trapping,20231208,gamma3,post,28.0,112.0,0.03835511188666239,2.8,0.0
20231208_post-trapping,20231208,gamma3,post,29.0,116.0,0.03505456802994208,2.9,0.0
20231208_post-trapping,20231208,gamma3,post,30.0,120.0,0.07961764518490418,3.0,0.0
20231208_post-trapping,20231208,gamma3,post,31.0,124.0,0.10862142523598761,3.1,0.0
20231208_post-trapping,20231208,gamma3,post,32.0,128.0,0.12211250578325501,3.2,0.0
20231208_post-trapping,20231208,gamma3,post,33.0,132.0,0.07647625005455054,3.3000000000000003,0.0
20231208_post-trapping,20231208,gamma3,post,34.0,136.0,0.143649199645894,3.4,0.0
20231208_post-trapping,20231208,gamma3,post,35.0,140.0,0.08236188538549609,3.5,0.0
20231208_post-trapping,20231208,gamma3,post,36.0,144.0,0.1212694476652048,3.6,0.0
20231208_post-trapping,20231208,gamma3,post,37.0,148.0,0.21089598851118244,3.6999999999999997,0.0
20231208_post-trapping,20231208,gamma3,post,38.0,152.0,0.1968865992739915,3.8,0.0
20231208_post-trapping,20231208,gamma3,post,39.0,156.0,0.16816240482328162,3.9,0.0
20231208_post-trapping,20231208,gamma3,post,40.0,160.0,0.187361332935103,4.0,0.0
20231208_post-trapping,20231208,gamma3,post,41.0,164.0,0.1437130025136716,4.1000000000000005,0.0
20231208_post-trapping,20231208,gamma3,post,42.0,168.0,0.1250782638056815,4.2,0.0
20231208_post-trapping,20231208,gamma4,post,0.0,1.0,0.012522854532588465,0.025000000000000005,0.0
20231208_post-trapping,20231208,gamma4,post,1.0,4.0,0.03891252171890325,0.09999999999999999,0.0
20231208_post-trapping,20231208,gamma4,post,2.0,8.0,0.015604716541140129,0.2,0.0
20231208_post-trapping,20231208,gamma4,post,3.0,12.0,-0.01612240670318728,0.3,0.0
20231208_post-trapping,20231208,gamma4,post,4.0,16.0,0.005306519959070011,0.4,0.0
20231208_post-trapping,20231208,gamma4,post,5.0,20.0,0.023534539371276215,0.5,0.0
20231208_post-trapping,20231208,gamma4,post,6.0,24.0,-0.012653647659762846,0.6,0.0
20231208_post-trapping,20231208,gamma4,post,7.0,28.0,-0.0383415744751342,0.7000000000000001,0.0
20231208_post-trapping,20231208,gamma4,post,8.0,32.0,-0.03315135858423916,0.8,0.0
20231208_post-trapping,20231208,gamma4,post,9.0,36.0,-0.010134900971198105,0.9,0.0
20231208_post-trapping,20231208,gamma4,post,10.0,40.0,-0.006166465190427695,1.0,0.0
20231208_post-trapping,20231208,gamma4,post,11.0,44.0,-0.01801381629674566,1.0999999999999999,0.0
20231208_post-trapping,20231208,gamma4,post,12.0,48.0,0.016943975508007546,1.2,0.0
20231208_post-trapping,20231208,gamma4,post,13.0,52.0,0.0063199708965708075,1.3,0.0
20231208_post-trapping,20231208,gamma4,post,14.0,56.0,-0.004907091846145417,1.4,0.0
20231208_post-trapping,20231208,gamma4,post,15.0,60.0,-0.009598414192072857,1.5,0.0
20231208_post-trapping,20231208,gamma4,post,16.0,64.0,0.019223065328816992,1.6,0.0
20231208_post-trapping,20231208,gamma4,post,17.0,68.0,-0.026672008038686967,1.7,0.0
20231208_post-trapping,20231208,gamma4,post,18.0,72.0,0.004519411618893488,1.8,0.0
20231208_post-trapping,20231208,gamma4,post,19.0,76.0,0.056871122952979435,1.9000000000000001,0.0
20231208_post-trapping,20231208,gamma4,post,20.0,80.0,1.6222878537435215,2.0,0.0
20231208_post-trapping,20231208,gamma4,post,21.0,84.0,2.7652639299575377,2.1,0.0
20231208_post-trapping,20231208,gamma4,post,22.0,88.0,1.174883725301538,2.2,0.0
20231208_post-trapping,20231208,gamma4,post,23.0,92.0,0.05455678947514708,2.3000000000000003,0.0
20231208_post-trapping,20231208,gamma4,post,24.0,96.0,0.015322767284957494,2.4,0.0
20231208_post-trapping,20231208,gamma4,post,25.0,100.0,0.028386416154752087,2.5,0.0
20231208_post-trapping,20231208,gamma4,post,26.0,104.0,0.04887472877068908,2.6,0.0
20231208_post-trapping,20231208,gamma4,post,27.0,108.0,-0.0038419502116777324,2.6999999999999997,0.0
20231208_post-trapping,20231208,gamma4,post,28.0,112.0,0.052439037284264425,2.8,0.0
20231208_post-trapping,20231208,gamma4,post,29.0,116.0,0.018189251389480725,2.9,0.0
20231208_post-trapping,20231208,gamma4,post,30.0,120.0,0.04115871745982482,3.0,0.0
20231208_post-trapping,20231208,gamma4,post,31.0,124.0,0.0667550107669368,3.1,0.0
20231208_post-trapping,20231208,gamma4,post,32.0,128.0,0.043776146388053404,3.2,0.0
20231208_post-trapping,20231208,gamma4,post,33.0,132.0,0.049708828653562666,3.3000000000000003,0.0
20231208_post-trapping,20231208,gamma4,post,34.0,136.0,0.03777767596276822,3.4,0.0
20231208_post-trapping,20231208,gamma4,post,35.0,140.0,0.005763904307988492,3.5,0.0
20231208_post-trapping,20231208,gamma4,post,36.0,144.0,0.04399700663872978,3.6,0.0
20231208_post-trapping,20231208,gamma4,post,37.0,148.0,0.04323965960892817,3.6999999999999997,0.0
20231208_post-trapping,20231208,gamma4,post,38.0,152.0,0.018262088280661337,3.8,0.0
20231208_post-trapping,20231208,gamma4,post,39.0,156.0,0.04517414478329229,3.9,0.0
20231208_post-trapping,20231208,gamma4,post,40.0,160.0,0.020313269119389864,4.0,0.0
20231208_post-trapping,20231208,gamma4,post,41.0,164.0,-0.028355871651999782,4.1000000000000005,0.0
20231208_post-trapping,20231208,gamma4,post,42.0,168.0,-0.04523758336593411,4.2,0.0
20231208_post-trapping,20231208,gamma5,post,0.0,1.0,0.06380906839184479,0.025000000000000005,0.0
20231208_post-trapping,20231208,gamma5,post,1.0,4.0,-0.033257588410029425,0.09999999999999999,0.0
20231208_post-trapping,20231208,gamma5,post,2.0,8.0,0.03168611245754645,0.2,0.0
20231208_post-trapping,20231208,gamma5,post,3.0,12.0,0.017125388584875556,0.3,0.0
20231208_post-trapping,20231208,gamma5,post,4.0,16.0,-0.011969946474433835,0.4,0.0
20231208_post-trapping,20231208,gamma5,post,5.0,20.0,0.0406413130619101,0.5,0.0
20231208_post-trapping,20231208,gamma5,post,6.0,24.0,0.0002964877893272044,0.6,0.0
20231208_post-trapping,20231208,gamma5,post,7.0,28.0,-0.025710296794250742,0.7000000000000001,0.0
20231208_post-trapping,20231208,gamma5,post,8.0,32.0,-0.014892391252903026,0.8,0.0
20231208_post-trapping,20231208,gamma5,post,9.0,36.0,-0.03288765869123585,0.9,0.0
20231208_post-trapping,20231208,gamma5,post,10.0,40.0,-0.02385121861921562,1.0,0.0
20231208_post-trapping,20231208,gamma5,post,11.0,44.0,-0.05937752796641479,1.0999999999999999,0.0
20231208_post-trapping,20231208,gamma5,post,12.0,48.0,0.03959172815388208,1.2,0.0
20231208_post-trapping,20231208,gamma5,post,13.0,52.0,-0.015515468955733783,1.3,0.0
20231208_post-trapping,20231208,gamma5,post,14.0,56.0,0.05811867889393183,1.4,0.0
20231208_post-trapping,20231208,gamma5,post,15.0,60.0,-0.010419868417449796,1.5,0.0
20231208_post-trapping,20231208,gamma5,post,16.0,64.0,-0.025790085557127827,1.6,0.0
20231208_post-trapping,20231208,gamma5,post,17.0,68.0,-0.027918994821165333,1.7,0.0
20231208_post-trapping,20231208,gamma5,post,18.0,72.0,-0.042162739699497444,1.8,0.0
20231208_post-trapping,20231208,gamma5,post,19.0,76.0,0.0692709718869734,1.9000000000000001,0.0
20231208_post-trapping,20231208,gamma5,post,20.0,80.0,1.5174000251334603,2.0,0.0
20231208_post-trapping,20231208,gamma5,post,21.0,84.0,2.5264166993528585,2.1,0.0
20231208_post-trapping,20231208,gamma5,post,22.0,88.0,0.9349609152931665,2.2,0.0
20231208_post-trapping,20231208,gamma5,post,23.0,92.0,0.026725427463763607,2.3000000000000003,0.0
20231208_post-trapping,20231208,gamma5,post,24.0,96.0,0.01695420542088475,2.4,0.0
20231208_post-trapping,20231208,gamma5,post,25.0,100.0,0.057843044985811165,2.5,0.0
20231208_post-trapping,20231208,gamma5,post,26.0,104.0,-0.04790535456947529,2.6,0.0
20231208_post-trapping,20231208,gamma5,post,27.0,108.0,0.04752853400297866,2.6999999999999997,0.0
20231208_post-trapping,20231208,gamma5,post,28.0,112.0,0.020483770149609337,2.8,0.0
20231208_post-trapping,20231208,gamma5,post,29.0,116.0,0.07277079716771657,2.9,0.0
20231208_post-trapping,20231208,gamma5,post,30.0,120.0,0.024855469002881603,3.0,0.0
20231208_post-trapping,20231208,gamma5,post,31.0,124.0,-0.005929937124641516,3.1,0.0
20231208_post-trapping,20231208,gamma5,post,32.0,128.0,0.020505530721303122,3.2,0.0
20231208_post-trapping,20231208,gamma5,post,33.0,132.0,0.07088488095425909,3.3000000000000003,0.0
20231208_post-trapping,20231208,gamma5,post,34.0,136.0,0.018035705834063685,3.4,0.0
20231208_post-trapping,20231208,gamma5,post,35.0,140.0,0.04269768708696845,3.5,0.0
20231208_post-trapping,20231208,gamma5,post,36.0,144.0,0.08478843556177909,3.6,0.0
20231208_post-trapping,20231208,gamma5,post,37.0,148.0,0.03903465751852223,3.6999999999999997,0.0
20231208_post-trapping,20231208,gamma5,post,38.0,152.0,0.049936703937085825,3.8,0.0
20231208_post-trapping,20231208,gamma5,post,39.0,156.0,-0.0007255337278887867,3.9,0.0
20231208_post-trapping,20231208,gamma5,post,40.0,160.0,0.0851627173949114,4.0,0.0
20231208_post-trapping,20231208,gamma5,post,41.0,164.0,0.04793110457931279,4.1000000000000005,0.0
20231208_post-trapping,20231208,gamma5,post,42.0,168.0,0.0628798919805221,4.2,0.0
20231208_pre trappin,20231208,betap2,pre,0.0,1.0,0.25509500706124016,0.025000000000000005,0.0
20231208_pre trappin,20231208,betap2,pre,1.0,4.0,0.2512016917567377,0.09999999999999999,0.0
20231208_pre trappin,20231208,betap2,pre,2.0,8.0,0.23301518168755536,0.2,0.0
20231208_pre trappin,20231208,betap2,pre,3.0,12.0,0.2357229824818369,0.3,0.0
20231208_pre trappin,20231208,betap2,pre,4.0,16.0,0.3530591629410337,0.4,0.0
20231208_pre trappin,20231208,betap2,pre,5.0,20.0,0.4269556778902434,0.5,0.0
20231208_pre trappin,20231208,betap2,pre,6.0,24.0,0.268391235014017,0.6,0.0
20231208_pre trappin,20231208,betap2,pre,7.0,28.0,0.22934489773121083,0.7000000000000001,0.0
20231208_pre trappin,20231208,betap2,pre,8.0,32.0,0.21306499978543347,0.8,0.0
20231208_pre trappin,20231208,betap2,pre,9.0,36.0,0.07464123316729936,0.9,0.0
20231208_pre trappin,20231208,betap2,pre,10.0,40.0,-0.02721568182909604,1.0,0.0
20231208_pre trappin,20231208,betap2,pre,11.0,44.0,-0.1376292695829369,1.0999999999999999,0.0
20231208_pre trappin,20231208,betap2,pre,12.0,48.0,-0.21063004391816076,1.2,0.0
20231208_pre trappin,20231208,betap2,pre,13.0,52.0,-0.25331218150747165,1.3,0.0
20231208_pre trappin,20231208,betap2,pre,14.0,56.0,-0.29866513339567147,1.4,0.0
20231208_pre trappin,20231208,betap2,pre,15.0,60.0,-0.3191815145806482,1.5,0.0
20231208_pre trappin,20231208,betap2,pre,16.0,64.0,-0.2729000069923246,1.6,0.0
20231208_pre trappin,20231208,betap2,pre,17.0,68.0,-0.3612543483248045,1.7,0.0
20231208_pre trappin,20231208,betap2,pre,18.0,72.0,-0.2660321987951821,1.8,0.0
20231208_pre trappin,20231208,betap2,pre,19.0,76.0,-0.23231052637918373,1.9000000000000001,0.0
20231208_pre trappin,20231208,betap2,pre,20.0,80.0,0.21526082961717283,2.0,0.0
20231208_pre trappin,20231208,betap2,pre,21.0,84.0,0.5299575056801128,2.1,0.0
20231208_pre trappin,20231208,betap2,pre,22.0,88.0,0.0631937737962606,2.2,0.0
20231208_pre trappin,20231208,betap2,pre,23.0,92.0,-0.2909772261390305,2.3000000000000003,0.0
20231208_pre trappin,20231208,betap2,pre,24.0,96.0,-0.23495353128304028,2.4,0.0
20231208_pre trappin,20231208,betap2,pre,25.0,100.0,-0.2102882664532155,2.5,0.0
20231208_pre trappin,20231208,betap2,pre,26.0,104.0,-0.13528688423937799,2.6,0.0
20231208_pre trappin,20231208,betap2,pre,27.0,108.0,-0.18626233961518002,2.6999999999999997,0.0
20231208_pre trappin,20231208,betap2,pre,28.0,112.0,-0.2073721732901431,2.8,0.0
20231208_pre trappin,20231208,betap2,pre,29.0,116.0,-0.21919422521226503,2.9,0.0
20231208_pre trappin,20231208,betap2,pre,30.0,120.0,-0.23200100781247576,3.0,0.0
20231208_pre trappin,20231208,betap2,pre,31.0,124.0,-0.30635165018256066,3.1,0.0
20231208_pre trappin,20231208,betap2,pre,32.0,128.0,-0.3413661813736042,3.2,0.0
20231208_pre trappin,20231208,betap2,pre,33.0,132.0,-0.3914400561624636,3.3000000000000003,0.0
20231208_pre trappin,20231208,betap2,pre,34.0,136.0,-0.3639335054422029,3.4,0.0
20231208_pre trappin,20231208,betap2,pre,35.0,140.0,-0.44982866197198873,3.5,0.0
